p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
6.82270355353948E-88	0.493883962718214	0.734	0.468	1.18414842875231E-83	Basal Tgm2+	Col17a1
1.36522295222325E-87	0.767184482662549	0.655	0.45	2.36948095587867E-83	Basal Tgm2+	Vegfb
4.29004738726211E-87	0.764791801204751	0.943	0.873	7.44580624533212E-83	Basal Tgm2+	Dcxr
7.44870280856445E-87	2.55822184903725	0.081	0.013	1.29279685945445E-82	Basal Tgm2+	Arsj
5.37597526203815E-86	1.08126835878635	0.475	0.277	9.33054266479341E-82	Basal Tgm2+	Serpina3n
1.02316827093171E-85	2.31731419780973	0.1	0.02	1.77581085102908E-81	Basal Tgm2+	Gpc3
1.28604137705837E-85	0.407422111292471	0.952	0.86	2.23205341402252E-81	Basal Tgm2+	Nedd4
2.44301303802942E-85	0.323285589597606	0.997	0.959	4.24009342880387E-81	Basal Tgm2+	Bsg
3.4726006942589E-85	0.562402013280363	0.835	0.662	6.02704576495575E-81	Basal Tgm2+	Eif3e
6.40208532785585E-84	0.709578444205588	0.638	0.436	1.11114592950266E-79	Basal Tgm2+	Agrn
6.8604696868985E-84	1.2000166154097	0.277	0.117	1.1907031188581E-79	Basal Tgm2+	Arhgap22
5.88992398917086E-83	0.738062366734656	0.663	0.473	1.02225520756049E-78	Basal Tgm2+	Ormdl3
5.96112310188216E-83	0.36259694263547	0.984	0.909	1.03461252556267E-78	Basal Tgm2+	Slc25a3
8.31328237074086E-83	0.782975636659939	0.633	0.438	1.44285328826578E-78	Basal Tgm2+	Tspan15
4.03497653934919E-82	1.08968912805016	0.315	0.144	7.00310528169445E-78	Basal Tgm2+	Phyhip
7.71500385181299E-82	0.415744518883616	0.945	0.832	1.33901606852066E-77	Basal Tgm2+	Mif
7.7325878998286E-82	0.56393130330201	0.788	0.598	1.34206795589425E-77	Basal Tgm2+	Lancl1
3.43262622545326E-81	1.0976589257644	0.315	0.145	5.95766607689667E-77	Basal Tgm2+	Slc12a4
3.78512689496659E-81	0.409421912917642	0.933	0.763	6.56946623890401E-77	Basal Tgm2+	Csrp1
7.39620970992033E-81	0.808637180518388	0.471	0.272	1.28368615725377E-76	Basal Tgm2+	Abca1
2.58730653831533E-80	0.346712569771857	0.987	0.924	4.4905292279001E-76	Basal Tgm2+	Selenow
4.33573438145247E-80	1.35714928292913	0.243	0.099	7.5251005924489E-76	Basal Tgm2+	Slc27a3
6.09505948408606E-80	1.42946459780784	0.257	0.11	1.05785852405798E-75	Basal Tgm2+	Pcbd1
1.10841579792487E-79	0.792109434153003	0.516	0.304	1.92376645887841E-75	Basal Tgm2+	Fermt1
2.24887328890621E-79	0.486443722008632	0.849	0.673	3.90314448022562E-75	Basal Tgm2+	Itgb4
3.63310037328441E-79	0.46534141601144	0.908	0.796	6.30560900787242E-75	Basal Tgm2+	Etfb
4.68461950051542E-79	0.330562898812457	0.995	0.925	8.13062560509456E-75	Basal Tgm2+	Uqcrh
7.21953429197089E-79	2.81728190939356	0.066	0.009	1.25302237171447E-74	Basal Tgm2+	Arhgap25
7.26396562300927E-79	0.376494891034585	0.995	0.958	1.26073387352949E-74	Basal Tgm2+	F3
2.4631873562513E-78	0.813498613874238	0.676	0.524	4.27510797550976E-74	Basal Tgm2+	Ccng1
4.20144387962685E-78	1.99364738010769	0.139	0.04	7.29202599748036E-74	Basal Tgm2+	Gm20400
5.39969395863423E-78	0.701207880400951	0.654	0.475	9.37170883460557E-74	Basal Tgm2+	Ptges
1.22031176939127E-77	0.325591359264632	0.985	0.926	2.11797310695549E-73	Basal Tgm2+	Rpl10
1.33214413791744E-77	0.49010659384655	0.862	0.713	2.31206936576951E-73	Basal Tgm2+	Cct4
8.06985318396407E-77	1.32410069941844	0.259	0.113	1.4006037186088E-72	Basal Tgm2+	Flrt3
1.15817683602285E-75	0.712773425732056	0.605	0.418	2.01013171660127E-71	Basal Tgm2+	Plcb1
1.17788318155742E-75	0.540169477812019	0.77	0.596	2.04433404991106E-71	Basal Tgm2+	Dut
2.16184692767609E-75	0.379656906245848	0.963	0.866	3.75210152767462E-71	Basal Tgm2+	Grcc10
4.28997760123277E-75	0.782647647301697	0.593	0.41	7.4456851246996E-71	Basal Tgm2+	Oxa1l
4.56227422102315E-75	1.90359507584852	0.147	0.046	7.91828313800778E-71	Basal Tgm2+	C1ql3
8.71533993709645E-75	1.34771569043748	0.269	0.123	1.51263439948246E-70	Basal Tgm2+	Castor1
1.00272198404425E-74	0.571381468349814	0.66	0.429	1.7403242755072E-70	Basal Tgm2+	Ajuba
1.49672987676504E-74	1.11714110818751	0.347	0.179	2.59772437411341E-70	Basal Tgm2+	Casc4
1.97818221828383E-74	0.832809600671881	0.505	0.318	3.43333305805341E-70	Basal Tgm2+	Bckdhb
2.66380071803147E-74	1.50434644540752	0.25	0.111	4.62329252621542E-70	Basal Tgm2+	Atoh8
3.54233828337192E-74	0.573811213885446	0.802	0.641	6.14808232462031E-70	Basal Tgm2+	Aqp4
6.6703754573084E-74	2.24032724068141	0.094	0.021	1.15771036437045E-69	Basal Tgm2+	Satb1
2.21921245371622E-73	0.868327230719723	0.47	0.286	3.85166513466987E-69	Basal Tgm2+	Cnn3
8.45752082850534E-73	1.14831894133116	0.362	0.197	1.46788731499539E-68	Basal Tgm2+	Pxmp2
8.91483751110288E-73	1.93765428964011	0.075	0.014	1.54725919842702E-68	Basal Tgm2+	Gpc6
9.93657155776934E-73	2.15368276422235	0.109	0.028	1.72459135956645E-68	Basal Tgm2+	Enho
1.04589417137336E-72	0.358342645628868	0.999	0.908	1.81525392383561E-68	Basal Tgm2+	Aqp3
3.59810684142847E-72	1.31190728452687	0.208	0.081	6.24487423398326E-68	Basal Tgm2+	Samd5
7.73067971195118E-72	1.03712288111267	0.382	0.213	1.34173677080625E-67	Basal Tgm2+	Copz2
1.86552442130126E-71	0.427341763560668	0.914	0.775	3.23780418561046E-67	Basal Tgm2+	Eif3i
2.68448067138732E-71	0.501564889639461	0.83	0.668	4.65918465325983E-67	Basal Tgm2+	Eif3m
5.30187684304094E-71	0.654052853800644	0.494	0.3	9.20193744878186E-67	Basal Tgm2+	Fam161a
9.86270977857995E-71	2.217653097039	0.105	0.026	1.71177190917034E-66	Basal Tgm2+	Akr1c14
1.06474138367677E-70	0.341950761116931	0.975	0.889	1.8479651455094E-66	Basal Tgm2+	Sumo2
3.69808086540011E-70	0.580568946373204	0.775	0.635	6.41838914998843E-66	Basal Tgm2+	Nudt14
7.21549964529211E-70	0.323540509342895	0.99	0.912	1.2523221184369E-65	Basal Tgm2+	Atp5b
1.6979388030766E-69	0.820412621953059	0.458	0.273	2.94694258661975E-65	Basal Tgm2+	Ngfr
4.47639363451343E-69	0.550127916903764	0.776	0.622	7.7692287920615E-65	Basal Tgm2+	Gm3448
5.75715553612152E-69	0.338223377463084	0.976	0.901	9.99211914849251E-65	Basal Tgm2+	Ndufa6
1.40111692924199E-68	0.494785968116356	0.831	0.672	2.4317785423924E-64	Basal Tgm2+	Serpinh1
4.68453617005275E-68	0.710490357129365	0.601	0.427	8.13048097674355E-64	Basal Tgm2+	Sesn3
8.91791932085463E-68	0.265049227210962	0.999	0.979	1.54779407732753E-63	Basal Tgm2+	Itm2b
1.18122310821828E-67	1.06849960223309	0.277	0.13	2.05013082662364E-63	Basal Tgm2+	Dlc1
1.25498794457839E-67	0.443561869152328	0.887	0.769	2.17815707661026E-63	Basal Tgm2+	Cavin2
1.44794969532747E-67	0.744925142391311	0.541	0.364	2.51306149121036E-63	Basal Tgm2+	Auts2
3.86552739752786E-67	0.896638624087258	0.436	0.263	6.70900935114936E-63	Basal Tgm2+	Rab38
6.22705885592439E-67	0.354748310199141	0.999	0.977	1.08076833503424E-62	Basal Tgm2+	H2-D1
1.10606409605382E-66	0.315973599466978	0.993	0.913	1.919684845111E-62	Basal Tgm2+	Btf3
5.0795572533328E-66	0.473553995848355	0.827	0.696	8.81607956888441E-62	Basal Tgm2+	Rpl29
7.01997087973897E-66	1.43365862175794	0.193	0.076	1.21838614588749E-61	Basal Tgm2+	Nme4
1.40757515313868E-65	0.539296768755666	0.776	0.636	2.4429874357875E-61	Basal Tgm2+	Hadh
2.00010573094089E-65	1.76836932652022	0.116	0.033	3.47138350662101E-61	Basal Tgm2+	Prr5l
2.20525951991555E-65	0.786691497744901	0.866	0.789	3.82744842276544E-61	Basal Tgm2+	Fos
2.29091685742801E-65	0.902544431004723	0.356	0.19	3.97611529775205E-61	Basal Tgm2+	Cdh3
6.03276735131517E-65	0.394502624153549	0.932	0.808	1.04704710149426E-60	Basal Tgm2+	Atp5c1
6.3701716113067E-65	2.23504185375564	0.074	0.015	1.10560698485839E-60	Basal Tgm2+	Smoc2
8.49910756924203E-65	0.905059288803951	0.441	0.277	1.47510510971765E-60	Basal Tgm2+	Irx1
2.07326304886598E-64	1.00943942546771	0.394	0.238	3.59835534761179E-60	Basal Tgm2+	Prxl2b
2.4102538388441E-64	0.87682427527208	0.403	0.233	4.18323656269781E-60	Basal Tgm2+	Gga2
2.7276568181511E-64	1.15516262289782	0.331	0.175	4.73412117358305E-60	Basal Tgm2+	Id3
5.54910889683257E-64	0.432813977583154	0.872	0.754	9.63103340134261E-60	Basal Tgm2+	Nrip1
6.25293622071039E-64	1.43007666305864	0.184	0.072	1.0852596104665E-59	Basal Tgm2+	Fzd10
1.3256693167509E-63	1.28831173712735	0.211	0.09	2.30083166615286E-59	Basal Tgm2+	Megf6
1.33751889386114E-63	1.49655583995295	0.139	0.046	2.32139779218539E-59	Basal Tgm2+	Lamb1
1.95292417948506E-63	0.534633094004954	0.747	0.594	3.38949520591426E-59	Basal Tgm2+	Echs1
2.49997330164577E-63	0.472432840748403	0.837	0.706	4.33895366233639E-59	Basal Tgm2+	Nt5c
3.48207038698392E-63	0.32426153586168	0.979	0.897	6.04348136364929E-59	Basal Tgm2+	Atp5a1
3.52952787888769E-63	0.559786587480593	0.686	0.517	6.12584858659747E-59	Basal Tgm2+	Ptk7
3.90537939880647E-63	1.06948672147403	0.329	0.176	6.77817648456851E-59	Basal Tgm2+	Rab34
4.07713555389088E-63	1.63686607478158	0.155	0.056	7.07627646733301E-59	Basal Tgm2+	Frmd4a
9.11753112033677E-63	0.32245067601887	0.985	0.913	1.58243870124565E-58	Basal Tgm2+	Nme2
1.59193284316803E-62	0.821520396518374	0.369	0.206	2.76295864260242E-58	Basal Tgm2+	Ces2f
3.40857723927788E-62	0.803808741633903	0.549	0.385	5.91592665649068E-58	Basal Tgm2+	Fgfbp1
6.726793552986E-62	1.03473742213616	0.288	0.146	1.16750228905625E-57	Basal Tgm2+	Lama1
7.08834255402064E-62	0.727630592151733	0.528	0.354	1.23025273367582E-57	Basal Tgm2+	Rap2b
9.78349793673212E-62	0.460841624572863	0.739	0.577	1.69802390189923E-57	Basal Tgm2+	Ptpn14
2.56405239068662E-61	0.15742123364003	0.757	0.507	4.45016932927569E-57	Basal Tgm2+	Krt17
2.97635569783614E-61	0.322589122667571	0.977	0.894	5.16576294916441E-57	Basal Tgm2+	Ppib
3.35891887552786E-61	1.26478672396122	0.206	0.087	5.82973960036615E-57	Basal Tgm2+	Cd200
1.03893751629353E-60	1.8848626718887	0.087	0.021	1.80317995327905E-56	Basal Tgm2+	Camk4
1.69281493982271E-60	1.75355966720866	0.107	0.031	2.93804960955629E-56	Basal Tgm2+	Ptch2
1.82226672013803E-60	0.838207675008844	0.448	0.285	3.16272611947157E-56	Basal Tgm2+	Fgf1
3.29216848239779E-60	0.467936404311326	0.822	0.7	5.7138876180496E-56	Basal Tgm2+	Npc2
8.11831510553278E-60	0.474189493372195	0.796	0.64	1.40901476971627E-55	Basal Tgm2+	Impdh2
1.70267353823953E-59	0.732238045170772	0.482	0.309	2.95516019296853E-55	Basal Tgm2+	Mthfd1
3.89777196207328E-59	0.357962625426097	0.949	0.837	6.76497301737439E-55	Basal Tgm2+	Ndufb9
6.36257573931495E-59	0.360301533668655	0.98	0.936	1.1042886453155E-54	Basal Tgm2+	Cebpb
7.63704333659837E-59	0.48815974766918	0.752	0.588	1.32548524150001E-54	Basal Tgm2+	Eif3l
1.08472244464701E-58	1.06432873231444	0.27	0.134	1.88264427492936E-54	Basal Tgm2+	Abcc10
1.86437250883493E-58	0.636620780313066	0.588	0.419	3.23580492633391E-54	Basal Tgm2+	Mylip
2.79473054146627E-58	0.358824894383512	0.907	0.776	4.85053432776886E-54	Basal Tgm2+	Slc6a6
3.16536428912472E-58	2.97325486809737	0.049	0.007	5.49380626020486E-54	Basal Tgm2+	Adcyap1
6.21153956114829E-58	0.999330315457046	0.324	0.178	1.0780748062329E-53	Basal Tgm2+	Paox
7.98408673402588E-58	0.797528670488867	0.388	0.226	1.38571809355753E-53	Basal Tgm2+	Dsc3
9.67717409885252E-58	1.41605424088673	0.214	0.096	1.67957033659684E-53	Basal Tgm2+	Rasl11a
1.06550544135906E-57	0.46102966718528	0.809	0.695	1.84929124402278E-53	Basal Tgm2+	Etfa
1.69739047473236E-57	0.521136163423646	0.712	0.568	2.94599090794548E-53	Basal Tgm2+	Sgsm3
2.41535650392401E-57	1.06863776785741	0.221	0.1	4.19209274821051E-53	Basal Tgm2+	Wipf1
2.53855107625753E-57	1.10169681483741	0.246	0.118	4.40590924795256E-53	Basal Tgm2+	H2-Ab1
2.79873913652972E-57	0.459169152330033	0.793	0.666	4.85749164536097E-53	Basal Tgm2+	Idh3b
3.82830482829872E-57	1.16003976415218	0.231	0.107	6.64440585999525E-53	Basal Tgm2+	Hr
4.64935725364202E-57	0.755345324523523	0.477	0.311	8.0694244494211E-53	Basal Tgm2+	Isl1
6.0494886147234E-57	0.861965111007611	0.393	0.241	1.04994924397139E-52	Basal Tgm2+	Swap70
1.16358004123149E-56	1.30495477391135	0.233	0.113	2.01950951956137E-52	Basal Tgm2+	H2-DMb1
2.0153311163942E-56	1.32961293102051	0.112	0.034	3.49780868561377E-52	Basal Tgm2+	Cacna1c
2.3763501568417E-56	0.291755738723236	0.99	0.917	4.12439333221446E-52	Basal Tgm2+	Hmgn1
3.66715086921843E-56	0.702748096760909	0.489	0.324	6.36470704861551E-52	Basal Tgm2+	Epb41l4aos
4.9170530570387E-56	0.66772634566375	0.519	0.359	8.53403728579637E-52	Basal Tgm2+	Slc16a2
8.92218258248828E-56	0.213396878245376	0.999	0.988	1.54853400901667E-51	Basal Tgm2+	H3f3b
3.97085171591095E-55	0.33667190630201	0.943	0.821	6.89181023813505E-51	Basal Tgm2+	Hras
4.01828802666593E-55	2.07339249838402	0.066	0.014	6.97414069908138E-51	Basal Tgm2+	Usp13
5.36378712732252E-55	1.2249174333456	0.192	0.083	9.30938893818096E-51	Basal Tgm2+	Col12a1
6.95472563122876E-55	1.59809328914066	0.11	0.034	1.20706218055606E-50	Basal Tgm2+	Tmtc1
7.70085701987712E-55	1.67231327288014	0.097	0.028	1.33656074436987E-50	Basal Tgm2+	Mmp16
9.9812100072263E-55	2.01580538226721	0.091	0.025	1.7323388088542E-50	Basal Tgm2+	D530033B14Rik
1.42444096419816E-54	0.340810829031696	0.964	0.857	2.47225973746233E-50	Basal Tgm2+	Ndufb11
2.37214330973595E-54	0.638380721717212	0.507	0.352	4.11709192837771E-50	Basal Tgm2+	Pcca
2.41207691252441E-54	0.891116520551357	0.244	0.117	4.18640068937737E-50	Basal Tgm2+	Col7a1
3.23506382549992E-54	0.837087138705248	0.365	0.212	5.61477677553765E-50	Basal Tgm2+	Coq8a
3.59415612451544E-54	0.28247226999289	0.912	0.823	6.238017369709E-50	Basal Tgm2+	Pde7a
5.51502389131068E-54	0.577913649155664	0.664	0.513	9.57187546575881E-50	Basal Tgm2+	Ddt
6.71587464704017E-54	0.41670836111378	0.846	0.712	1.16560720374029E-49	Basal Tgm2+	Hnrnpa1
9.30437786021981E-54	0.343264388423064	0.95	0.844	1.61486782141975E-49	Basal Tgm2+	Prdx2
9.68572012522338E-54	0.297413606270361	0.97	0.881	1.68105358493377E-49	Basal Tgm2+	Cnbp
1.1322908468371E-53	0.513462342380176	0.693	0.542	1.96520399377046E-49	Basal Tgm2+	Rras
1.1867132280962E-53	1.4639100218214	0.143	0.053	2.05965947868376E-49	Basal Tgm2+	Ascl2
1.96376540797688E-53	0.714575813013109	0.318	0.176	3.40831124208468E-49	Basal Tgm2+	Chst9
2.72235885088487E-53	0.799668398646716	0.465	0.314	4.72492602159578E-49	Basal Tgm2+	Ndrg2
3.21045382572842E-53	0.673108547290254	0.364	0.21	5.57206365993424E-49	Basal Tgm2+	Klhl29
3.74196542984896E-53	1.64684909091065	0.103	0.031	6.49455520004586E-49	Basal Tgm2+	Mcam
4.02577730113602E-53	1.61710615576906	0.125	0.043	6.98713908385167E-49	Basal Tgm2+	Tpd52l1
4.11205683719389E-53	0.635321246823096	0.394	0.236	7.13688584663372E-49	Basal Tgm2+	Gli3
9.34831611989714E-53	1.06814981813046	0.173	0.072	1.62249374576935E-48	Basal Tgm2+	Fmnl2
1.76864097230645E-52	2.80645226691968	0.046	0.007	3.06965327153507E-48	Basal Tgm2+	Ryr3
2.2755767457989E-52	0.546284299814945	0.587	0.411	3.94949100000858E-48	Basal Tgm2+	Ehd2
7.69375898763352E-52	0.501103017527657	0.714	0.588	1.33532880989367E-47	Basal Tgm2+	Smarca2
8.37292372513438E-52	0.429274614373181	0.721	0.531	1.45320464173432E-47	Basal Tgm2+	Trim29
1.4123017537758E-51	0.547907279063868	0.549	0.382	2.45119092385328E-47	Basal Tgm2+	Ptprd
1.63873821413464E-51	1.24684510938804	0.127	0.044	2.84419404445208E-47	Basal Tgm2+	Fhod3
1.94181119576633E-51	0.374365971145968	0.915	0.83	3.37020751137204E-47	Basal Tgm2+	Pgrmc1
2.07304227737166E-51	1.56997260311354	0.146	0.057	3.59797217660625E-47	Basal Tgm2+	Ddit4l
2.38596611222337E-51	0.394293027457929	0.835	0.697	4.14108278437488E-47	Basal Tgm2+	C1qbp
2.70411436540921E-51	1.09858025843103	0.22	0.104	4.69326089260423E-47	Basal Tgm2+	A830008E24Rik
2.9325719064681E-51	0.497419235012917	0.715	0.568	5.08977180086603E-47	Basal Tgm2+	Adam28
1.01476204728738E-50	0.548953932570957	0.674	0.544	1.76122100927197E-46	Basal Tgm2+	Tpp1
1.0296209931457E-50	0.778517211758113	0.432	0.279	1.78701019570368E-46	Basal Tgm2+	Tpbg
1.05026474396421E-50	0.903451526005838	0.342	0.202	1.82283948962429E-46	Basal Tgm2+	Aldh9a1
1.32782581190164E-50	0.875799744645331	0.598	0.456	2.30457447913649E-46	Basal Tgm2+	Ccn1
3.20860140698485E-50	0.819131746370674	0.39	0.246	5.56884860196291E-46	Basal Tgm2+	Rps27rt
4.98513328062525E-50	0.508479030052458	0.896	0.833	8.65219732185317E-46	Basal Tgm2+	Dusp1
5.07410833073165E-50	0.24553857472205	0.995	0.939	8.80662241881785E-46	Basal Tgm2+	Rpl36al
6.5302555711072E-50	0.698883112814658	0.51	0.365	1.13339115692137E-45	Basal Tgm2+	Iah1
7.21416777973949E-50	1.71760888743511	0.189	0.085	1.25209095985159E-45	Basal Tgm2+	Serpina3i
1.07830620744735E-49	0.204059157451744	0.888	0.735	1.87150825364562E-45	Basal Tgm2+	Dst
1.208417526451E-49	0.585488272077352	0.571	0.418	2.09732945890836E-45	Basal Tgm2+	Rbbp8
1.42144693526301E-49	2.34320081239103	0.053	0.01	2.46706330084247E-45	Basal Tgm2+	Gpha2
2.16388391793044E-49	0.840663366695661	0.389	0.243	3.75563692796006E-45	Basal Tgm2+	Rgcc
2.25976755256854E-49	1.37526825774322	0.134	0.05	3.92205256423795E-45	Basal Tgm2+	Chst8
3.61168685466973E-49	0.548139841947231	0.599	0.452	6.26844370496477E-45	Basal Tgm2+	Snhg8
3.80235930532307E-49	1.71198054127272	0.066	0.015	6.59937481031872E-45	Basal Tgm2+	Tox
3.95332840535517E-49	0.952153722660821	0.257	0.134	6.86139678033444E-45	Basal Tgm2+	Tle4
5.44108062132215E-49	0.617706824348589	0.601	0.463	9.44353952636673E-45	Basal Tgm2+	Kxd1
1.34865020505941E-48	0.93719348243896	0.35	0.217	2.3407172959011E-44	Basal Tgm2+	Tmem141
1.49559580146375E-48	0.456993418145134	0.752	0.617	2.59575607302049E-44	Basal Tgm2+	Npm3
1.81356426098886E-48	1.41964630862502	0.122	0.043	3.14762213137227E-44	Basal Tgm2+	Wnt3a
2.07306576925495E-48	0.926474766944183	0.338	0.205	3.59801294911889E-44	Basal Tgm2+	Nudt18
2.80090599245757E-48	0.434089797534519	0.792	0.658	4.86125244050936E-44	Basal Tgm2+	Sap30
7.72697285571523E-48	0.772276240712942	0.436	0.293	1.34109340883794E-43	Basal Tgm2+	Cnp
9.2364722363035E-48	0.5699225155133	0.553	0.392	1.60308212133284E-43	Basal Tgm2+	Vegfa
7.12502723727102E-47	1.00866801067869	0.285	0.16	1.23661972730076E-42	Basal Tgm2+	Cdc42ep2
1.01475409928567E-46	1.0352296412581	0.206	0.097	1.76120721472021E-42	Basal Tgm2+	Lfng
1.71462802640418E-46	2.48915063317958	0.046	0.008	2.97590840262709E-42	Basal Tgm2+	Majin
1.90183327893025E-46	0.391429846334271	0.796	0.653	3.30082183891134E-42	Basal Tgm2+	Dynlt3
2.12140711866949E-46	0.94226170166184	0.25	0.133	3.68191419516277E-42	Basal Tgm2+	Plpp3
4.05950414211428E-46	0.773940095714588	0.535	0.401	7.04567538905354E-42	Basal Tgm2+	Id1
6.96828373987123E-46	0.289614532492621	0.979	0.893	1.20941532589205E-41	Basal Tgm2+	Slc25a5
7.1005129117923E-46	0.603640957130257	0.69	0.559	1.23236502097067E-41	Basal Tgm2+	Ccn2
7.98423641394165E-46	1.99879332380596	0.079	0.022	1.38574407200371E-41	Basal Tgm2+	Slc2a4
9.18468616510429E-46	0.477854648514754	0.577	0.401	1.5940941308155E-41	Basal Tgm2+	Fjx1
1.00532906195735E-45	0.622039732055374	0.624	0.495	1.74484911993317E-41	Basal Tgm2+	Snhg1
1.0267387566235E-45	0.883360719176885	0.258	0.135	1.78200778599574E-41	Basal Tgm2+	Fam89a
1.03808942157532E-45	0.387592360456333	0.832	0.692	1.80170800008613E-41	Basal Tgm2+	Cd151
1.32856159549861E-45	0.374595753709246	0.836	0.723	2.30585150514739E-41	Basal Tgm2+	Cdk4
2.079944918264E-45	0.408443494269642	0.815	0.696	3.609952400139E-41	Basal Tgm2+	Comt
2.13513075493686E-45	0.283697283480864	0.968	0.881	3.70573293826841E-41	Basal Tgm2+	Sh3bgrl3
2.28981530560477E-45	0.495546979242341	0.679	0.554	3.97420344440764E-41	Basal Tgm2+	Phpt1
2.70645087950733E-45	0.472533969089253	0.705	0.573	4.69731614647293E-41	Basal Tgm2+	Hsd17b10
2.93457661863796E-45	0.719105592451634	0.453	0.312	5.09325117930804E-41	Basal Tgm2+	Acads
3.70534943495876E-45	1.02374288467149	0.181	0.083	6.43100447931443E-41	Basal Tgm2+	Pid1
6.31075076857461E-45	0.553922069138055	0.451	0.302	1.09529390339381E-40	Basal Tgm2+	Pbx3
6.35637705095802E-45	0.716276119016564	0.389	0.249	1.10321280096427E-40	Basal Tgm2+	Gna15
6.42406211724587E-45	1.55268021118142	0.102	0.034	1.11496022106919E-40	Basal Tgm2+	Hmga2
6.61874598595099E-45	1.3824804760462	0.103	0.035	1.14874955332165E-40	Basal Tgm2+	Sema5a
6.64062008609977E-45	0.91194436660464	0.31	0.183	1.15254602214348E-40	Basal Tgm2+	Fah
7.35652281838882E-45	0.272080343716057	0.974	0.895	1.27679810035956E-40	Basal Tgm2+	Myl12a
7.6016905461865E-45	0.256369242563852	0.994	0.925	1.31934941119613E-40	Basal Tgm2+	Gpx1
8.30942146450075E-45	0.300979282830067	0.966	0.882	1.44218318937875E-40	Basal Tgm2+	Psap
8.5588984738297E-45	0.322035385875117	0.866	0.752	1.48548241911788E-40	Basal Tgm2+	Kitl
1.07441069761907E-44	1.09779101786268	0.208	0.103	1.86474720678766E-40	Basal Tgm2+	Slc1a3
1.20496579360324E-44	0.532028270335921	0.615	0.471	2.09133863137779E-40	Basal Tgm2+	Serpinb6b
1.5758890257194E-44	0.6900150820132	0.405	0.26	2.73511299303859E-40	Basal Tgm2+	Ntf5
1.73114354022887E-44	0.585224775016907	0.608	0.474	3.00457272842122E-40	Basal Tgm2+	Fuom
1.89128655845069E-44	1.04934409225404	0.254	0.139	3.28251695084702E-40	Basal Tgm2+	Fas
2.57489005111113E-44	0.374900622220846	0.653	0.503	4.46897917270848E-40	Basal Tgm2+	Spred2
2.97458645655468E-44	0.908223974755875	0.324	0.199	5.16269225399631E-40	Basal Tgm2+	Ppif
3.21218654723798E-44	0.256476420545246	0.882	0.755	5.57507097138624E-40	Basal Tgm2+	Calm2
3.42959987894113E-44	0.709933479045217	0.506	0.377	5.95241354989023E-40	Basal Tgm2+	Il10rb
3.65913376334512E-44	1.52906619638108	0.138	0.057	6.35079255966178E-40	Basal Tgm2+	Olfr1033
3.81128694961214E-44	0.257266480488628	0.987	0.921	6.61486962974682E-40	Basal Tgm2+	Atp5l
4.21590036393534E-44	0.635195313165384	0.491	0.346	7.31711667164618E-40	Basal Tgm2+	Mapre2
4.38927732077686E-44	0.523829574361364	0.4	0.256	7.61802971794033E-40	Basal Tgm2+	Immp2l
5.62122336584E-44	1.3615870801558	0.1	0.033	9.75619527375191E-40	Basal Tgm2+	Chst3
6.84037841066809E-44	0.481805308158647	0.618	0.47	1.18721607695555E-39	Basal Tgm2+	Nr3c1
7.03435176571422E-44	1.24918442321922	0.155	0.066	1.22088209245736E-39	Basal Tgm2+	Fkbp10
1.34928092979941E-43	1.75639816978455	0.081	0.024	2.34181198175985E-39	Basal Tgm2+	Exoc3l2
1.64456409234456E-43	0.75416689882878	0.378	0.243	2.85430543867321E-39	Basal Tgm2+	Wtip
3.07529943532135E-43	0.464041745069119	0.711	0.584	5.33748969994374E-39	Basal Tgm2+	Prmt1
3.81420016565876E-43	0.740945955534683	0.312	0.182	6.61992580751735E-39	Basal Tgm2+	Tgfbr3
4.17790275011342E-43	0.425738382375846	0.724	0.585	7.25116801309685E-39	Basal Tgm2+	Ndufs2
4.31948412264314E-43	0.400107002777406	0.808	0.683	7.49689664325942E-39	Basal Tgm2+	Ccni
4.62450004118716E-43	0.357498690828801	0.842	0.745	8.02628227148443E-39	Basal Tgm2+	Clstn1
5.5853168266054E-43	2.2039637854211	0.057	0.013	9.69387588425633E-39	Basal Tgm2+	C1s1
6.71404086421376E-43	0.665528381921685	0.416	0.277	1.16528893239294E-38	Basal Tgm2+	Itgb1bp1
6.83068782908601E-43	0.280235882606028	0.943	0.854	1.18553417961617E-38	Basal Tgm2+	Selenof
7.65921606027924E-43	0.280883136189588	0.942	0.873	1.32933353942206E-38	Basal Tgm2+	Hspe1
